hn,date_of_submission,species,submitted_sample,vitek_id,bacteria_genus,report_issued_date,type,ans_amikacin,ans_amoxicillin/clavulanic acid,ans_azithromycin,ans_cefalexin,ans_cefazolin,ans_cefovecin,ans_clindamycin,ans_doxycycline,ans_enrofloxacin,ans_fluconazole,ans_fosfomycin,ans_gentamicin,ans_imipenem,ans_marbofloxacin,ans_minocycline,ans_nitrofurantoin,ans_pradofloxacin,ans_rifampicin,ans_trimethoprim/sulfamethoxazole,ans_vancomycin,S/I/R_amikacin,S/I/R_amoxicillin/clavulanic acid,S/I/R_benzylpenicillin,S/I/R_cefalotin,S/I/R_cefovecin,S/I/R_cefoxitin screen,S/I/R_cefpodoxime,S/I/R_chloramphenicol,S/I/R_clindamycin,S/I/R_doxycycline,S/I/R_enrofloxacin,S/I/R_erythromycin,S/I/R_florfenicol,S/I/R_fusidic acid,S/I/R_gentamicin,S/I/R_inducible clindamycin resistance,S/I/R_marbofloxacin,S/I/R_minocycline,S/I/R_mupirocin,S/I/R_nitrofurantoin,S/I/R_oxacillin,S/I/R_pradofloxacin,S/I/R_rifampicin,S/I/R_tetracycline,S/I/R_trimethoprim/sulfamethoxazole,S/I/R_vancomycin,id
5809722,2020-10-08,dog,pus,GP,enterococcus,2020-10-14,train,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,S,,,,,S,,R,I,I,S,,,,I,R,,S,,,,,,,6055
5810899,2021-01-18,dog,crust from skin,GP,staphylococcus,2021-01-20,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,S,R,S,R,-,I,S,R,R,R,R,S,,S,-,R,R,,S,R,I,,,R,,6056
5811421,2020-08-18,dog,abdominal cavity,GP,staphylococcus,2020-08-26,train,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,S,S,R,,S,-,,S,S,R,R,S,S,,S,-,R,R,,S,R,I,,,S,,6057
5818004,2020-10-20,dog,abdominal cavity,GP,micrococcus,2020-10-29,train,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,6058
5900758,2020-08-24,dog,urine,GP,staphylococcus,2020-08-27,train,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,S,S,R,S,S,-,S,R,R,R,R,R,S,,S,+,R,R,,S,S,R,,,S,,6059
5900865,2020-11-17,dog,opened wound,GP,micrococcus,2020-11-24,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,6060
5901172,2020-06-25,dog,ear exudate,GP,corynebacterium,2020-07-01,train,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,6061
5901183,2020-09-08,dog,pus,GP,staphylococcus,2020-09-11,train,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,S,S,R,,S,-,,S,S,R,I,S,S,,S,-,R,R,,S,R,I,,,S,,6062
5904296,2020-07-21,dog,ear discharge,GP,staphylococcus,2020-07-24,train,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,S,S,R,,S,-,,S,S,R,I,S,S,,S,-,R,R,,S,R,I,,,S,,6063
5904550,2020-05-05,dog,urine,GP,enterococcus,2020-05-12,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,,R,,,,,S,,S,R,R,S,,,,R,,,S,,,,,,,6064
5904550,2020-11-24,dog,urine,GP,staphylococcus,2020-11-27,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,R,R,R,R,R,+,R,R,R,R,R,R,S,,R,-,R,R,,S,R,R,,,S,,6065
5905789,2021-03-31,dog,crust from skin,GP,staphylococcus,2021-04-02,train,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,S,,R,,S,,,S,S,S,S,S,S,,S,-,S,,,S,S,S,,,S,,6066
5907248,2021-03-25,dog,urine,GP,candida,2021-03-30,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,6067
5907609,2020-07-08,dog,purulent,GP,staphylococcus,2020-07-13,train,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,S,S,R,S,S,-,S,S,S,S,S,S,S,,S,-,S,S,,S,S,S,,,S,,6068
5908961,2021-03-11,dog,abscess,GP,enterococcus,2021-03-15,train,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,,R,,R,,,R,,S,R,R,S,,,,R,,,I,,,,,,,6069
5908961,2021-03-15,dog,urine,GP,enterococcus,2021-03-17,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,R,,R,,,R,,S,R,R,S,,,,R,,,I,,,,,,,6070
5909337,2020-11-13,dog,perineal area,GP,staphylococcus,2020-11-17,train,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,S,S,R,S,S,-,S,S,S,R,I,R,S,,I,-,S,R,,S,S,S,,,R,,6071
5910814,2020-07-24,dog,opened wound,GP,staphylococcus,2020-07-31,train,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,S,S,R,S,R,+,R,S,R,R,S,S,S,,I,-,S,I,,S,R,S,,,R,,6072
5917780,2021-01-04,dog,hemoculture,GP,enterococcus,2021-01-08,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,R,,,,,S,,R,R,I,S,,,,R,,,I,,,,,,,6073
5918748,2020-07-15,dog,superficial spreading pyoderma,GP,staphylococcus,2020-07-20,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,S,R,S,S,-,S,S,R,R,R,R,S,,R,-,R,R,,S,R,R,,,R,,6074
5918800,2020-08-17,cat,urine,GP,staphylococcus,2020-08-21,train,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,S,R,S,S,-,S,R,S,R,R,R,S,,S,-,R,R,,S,S,R,,,R,,6075
5919613,2021-03-18,dog,ub mucosa,GP,staphylococcus,2021-03-24,train,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,S,,R,,R,,,R,R,R,R,R,S,,S,-,R,,,S,R,R,,,R,,6076
5920064,2020-07-29,cat,opened wound,GP,corynebacterium,2020-08-03,train,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,6077
5920439,2021-04-20,dog,peritoneal effusion,GP,bacillus,2021-04-23,train,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,6078
5920478,2021-01-22,dog,exudate,GP,staphylococcus,2021-01-28,train,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,S,S,R,,S,-,,S,S,R,R,S,S,,S,-,R,R,,S,R,I,,,S,,6079
6000820,2020-11-13,dog,urine,GP,staphylococcus,2020-11-17,train,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,S,R,R,R,R,+,R,R,S,R,R,R,S,,R,-,R,R,,S,R,R,,,S,,6080
600820,2020-11-15,dog,opened wound,GP,staphylococcus,2020-11-23,train,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,S,R,R,R,R,+,R,R,S,R,R,R,S,,R,-,R,R,,S,R,R,,,S,,6081
6000820,2020-11-21,dog,hemoculture,GP,staphylococcus,2020-11-26,train,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,S,R,R,R,R,+,R,R,S,R,R,R,S,,R,-,R,R,,S,R,R,,,S,,6082
6000963,2020-08-03,dog,opened wound,GP,kocuria,2020-08-07,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,6083
6001352,2021-05-23,dog,wound,GP,staphylococcus,2021-05-31,train,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,R,R,R,R,,R,R,R,R,R,R,S,,I,+,R,R,,S,R,R,,,R,,6084
6001994,2020-09-20,dog,crust from skin,GP,staphylococcus,2020-09-24,train,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,S,S,R,,S,-,,S,S,R,I,S,S,,S,-,R,R,,S,R,S,,,S,,6085
6002859,2021-01-18,dog,ub mucosa,GP,staphylococcus,2021-01-25,train,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,S,S,R,S,R,-,R,S,R,R,R,R,S,,S,-,R,R,,S,R,R,,,R,,6086
6003154,2020-08-04,cat,pleural effusion,GP,staphylococcus,2020-08-10,train,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,S,S,S,,S,-,,S,S,S,S,S,S,,S,-,S,S,,S,S,S,,,S,,6087
6003913,2020-11-09,dog,abdominal cavity,GP,enterococcus,2020-11-17,train,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,S,,,,,S,,S,R,I,S,,,,R,,,I,,,,,,,6088
6006095,2020-09-30,dog,hock jt wound,GP,staphylococcus,2020-10-05,train,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,S,S,R,S,R,+,R,S,S,R,R,S,S,,I,-,R,R,,S,R,R,,,R,,6089
6006125,2020-10-27,dog,opened wound,GP,staphylococcus,2020-11-02,train,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,S,S,S,,S,-,,S,S,S,I,S,S,,S,-,R,S,,S,R,I,,,S,,6090
6006565,2020-10-15,dog,peritoneal effusion,GP,micrococcus,2020-10-21,train,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,6091
6006977,2020-07-02,dog,ub mucosa,GP,staphylococcus,2020-07-10,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,S,S,R,S,S,-,S,R,R,R,R,R,S,,S,-,R,R,,S,R,R,,,S,,6092
6007995,2020-06-29,dog,ventral thorax abscess,GP,staphylococcus,2020-07-02,train,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,S,S,R,S,S,-,S,R,S,R,R,R,S,,I,-,R,R,,S,S,R,,,R,,6093
6008067,2021-01-22,dog,exudate,GP,staphylococcus,2021-01-27,train,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,R,S,R,,R,-,,S,R,S,R,R,S,,R,-,R,S,,S,R,I,,,S,,6094
6009589,2020-08-14,cat,opened wound,GP,enterococcus,2020-08-20,train,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,S,,,,,I,,R,I,R,R,,,,R,R,,S,,,,,,,6095
6009673,2020-08-31,cat,ear exudate,GP,staphylococcus,2020-09-02,train,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,S,S,R,S,S,-,S,S,S,S,S,S,S,,S,-,S,S,,S,S,S,,,S,,6096
6010476,2020-09-14,dog,swab,GP,staphylococcus,2020-09-17,train,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,S,S,S,S,S,-,S,S,S,S,S,S,S,,S,-,S,S,,S,S,S,,,S,,6097
6010585,2021-05-21,dog,pg abscess,GP,enterococcus,2021-05-27,train,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,,,S,,,,,S,,R,I,R,S,,,,R,R,,S,,,,,,,6098
6010980,2021-01-11,dog,exudate,GP,staphylococcus,2021-01-14,train,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,S,S,R,,R,-,,R,R,S,S,R,S,,S,-,S,S,,S,R,S,,,S,,6099
6013766,2021-03-25,dog,ub mucosa,GP,brevibacillus,2021-03-31,train,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,6100
6014572,2020-09-02,dog,abscess,GP,rothia,2020-09-10,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,6101
6014988,2020-12-02,cat,opened wound,GP,staphylococcus,2020-12-09,train,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,S,S,R,,S,-,,S,R,S,S,I,S,,S,-,S,S,,S,S,S,,,S,,6102
6015122,2020-06-30,dog,perineal abscess,GP,paenbacillus,2020-07-15,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,6103
6015355,2021-01-28,dog,mass,GP,staphylococcus,2021-02-02,train,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,S,R,S,S,-,S,S,R,R,R,R,S,,S,-,R,R,,S,S,R,,,R,,6104
6015721,2021-02-24,dog,opened wound,GP,staphylococcus,2021-03-02,train,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,S,,R,,S,,,S,S,S,S,S,S,,S,-,S,,,S,S,S,,,S,,6105
6015721,2021-03-21,dog,opened wound,GP,staphylococcus,2021-03-26,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,R,,R,,S,-,,S,R,I,I,R,S,,R,-,R,,,S,R,S,,,S,,6106
6016293,2021-01-04,cat,urine,GP,micrococcus,2021-02-01,train,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,,,,-,,,,,,,,,,,,,,,,,,,,,6107
6016656,2020-08-02,cat,abdominal cavity,GP,enterococcus,2020-08-07,train,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,S,,,,,S,,R,R,I,S,,,,R,R,,S,,,,,,,6108
6018904,2020-08-31,dog,caseous exudate from abscess,GP,staphylococcus,2020-09-02,train,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,S,R,S,R,-,R,R,R,R,R,R,S,,R,-,R,R,,S,R,R,,,R,,6109
6019272,2020-12-05,dog,abscess,GP,staphylococcus,2020-12-09,train,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,S,S,R,S,S,-,I,S,S,S,S,S,S,,S,-,S,S,,S,S,S,,,S,,6110
6019427,2020-11-09,dog,urine,GP,staphylococcus,2020-11-17,train,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,S,S,R,,S,-,,S,S,S,R,S,S,,S,-,R,S,,S,S,I,,,S,,6111
6101651,2020-10-15,dog,cellulitis,GP,staphylococcus,2020-10-19,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,R,S,R,S,S,-,S,S,R,R,R,R,S,,R,-,R,R,,S,R,R,,,R,,6112
6102050,2020-09-09,dog,synovial fluid,GP,staphylococcus,2020-09-15,train,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,S,S,S,,S,-,,S,S,S,S,S,S,,S,-,S,S,,S,S,S,,,S,,6113
6102605,2021-04-23,dog,crust from skin,GP,staphylococcus,2021-04-27,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,,R,R,R,,R,S,R,I,R,R,S,,R,-,R,,,S,R,R,,,R,,6114
6103239,2020-09-08,dog,fluid,GP,enterococcus,2020-09-15,train,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,S,,,,,S,,R,I,S,S,,,,R,R,,S,,,,,,,6115
6103775,2021-02-08,dog,ear exudate,GP,staphylococcus,2021-02-11,train,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,S,S,R,S,S,-,S,S,S,R,I,S,S,,S,-,S,R,,S,S,S,,,S,,6116
6105227,2021-03-09,dog,blood,GP,enterococcus,2021-03-16,train,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,,,S,,R,,,S,,S,S,I,S,,,,S,,,S,,,,,,,6117
6105271,2020-11-23,cat,wound,GP,staphylococcus,2020-11-27,train,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,S,S,R,S,S,-,S,S,S,S,S,S,S,,S,-,S,S,,S,S,S,,,S,,6118
6105315,2020-12-08,dog,surgical site,GP,staphylococcus,2020-12-15,train,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,R,R,S,R,-,R,I,R,R,R,R,S,,S,-,R,R,,S,R,R,,,R,,6119
6105315,2020-08-04,dog,superficial spreading pyoderma,GP,staphylococcus,2020-08-07,train,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,S,S,R,S,S,-,S,S,S,R,S,S,S,,S,-,S,R,,S,S,S,,,S,,6120
6105315,2020-12-08,dog,surgical site,GP,staphylococcus,2020-12-15,train,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,S,R,S,R,-,R,S,R,R,R,R,S,,S,-,R,R,,S,R,I,,,R,,6121
6105476,2020-12-29,cat,opened wound,GP,staphylococcus,2021-01-06,train,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,S,S,S,,R,-,,S,S,S,R,S,S,,S,-,R,S,,S,R,I,,,S,,6122
6106484,2020-08-25,dog,urine,GP,enterococcus,2020-08-31,train,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,,S,,,,,S,,R,I,S,S,,,,S,R,,S,,,,,,,6123
6107216,2020-10-29,dog,ub mucosa,GP,staphylococcus,2020-11-02,train,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,S,S,R,S,S,-,I,R,S,R,R,R,S,,I,-,R,R,,S,R,R,,,R,,6124
6107216,2020-10-19,dog,urine,GP,staphylococcus,2020-10-22,train,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,S,R,S,S,-,S,R,R,R,R,R,S,,I,+,R,R,,S,S,R,,,R,,6125
6107216,2020-09-21,dog,urine,GP,staphylococcus,2020-09-25,train,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,S,S,R,S,R,-,R,R,R,R,R,R,S,,I,-,R,R,,S,R,R,,,R,,6126
6108188,2021-04-03,dog,skin swab,GP,staphylococcus,2021-04-09,train,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,S,,R,S,S,,S,R,R,S,S,R,S,,I,-,S,,,S,S,S,,,R,,6127
6110210,2020-07-23,dog,crust from skin,GP,staphylococcus,2020-07-29,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,R,S,R,S,S,-,S,S,R,R,R,R,S,,R,-,R,R,,S,R,R,,,R,,6128
6110331,2020-07-10,dog,crust from skin,GP,staphylococcus,2020-07-14,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,R,S,R,S,S,-,S,S,R,R,R,R,S,,R,-,R,R,,S,R,R,,,R,,6129
6111299,2020-08-13,dog,blood,GP,staphylococcus,2020-08-17,train,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,S,S,R,S,S,-,S,S,S,R,R,S,S,,R,-,R,R,,S,S,R,,,R,,6130
6112489,2020-10-05,cat,elbow,GP,staphylococcus,2020-10-09,train,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,S,S,S,,S,-,,S,S,S,S,S,S,,S,-,S,S,,S,S,S,,,S,,6131
6114736,2020-07-02,cat,chronic wound,GP,kocuria,2020-07-01,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,I,,,,,,,6132
6114808,2020-12-14,dog,pus,GP,staphylococcus,2020-12-18,train,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,S,S,R,,S,-,,S,S,S,R,S,S,,S,-,R,S,,S,R,I,,,S,,6133
6114808,2020-10-14,dog,anal,GP,staphylococcus,2020-10-21,train,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,S,S,R,,S,-,,S,S,S,S,S,S,,S,-,S,S,,S,S,S,,,S,,6134
6115210,2021-05-05,dog,retroperitoneal effusion,GP,unknown,2021-05-14,train,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,6135
6115619,2020-08-17,dog,seroma and suture material,GP,enterococcus,2020-08-21,train,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,,S,,,,,S,,S,I,I,S,,,,I,S,,S,,,,,,,6136
6116446,2020-06-29,dog,bite wound,GP,staphylococcus,2020-07-02,train,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,S,S,R,S,S,-,S,S,S,R,S,S,S,,S,-,S,R,,S,S,S,,,S,,6137
6117237,2020-09-08,dog,ear exudate,GP,staphylococcus,2020-09-11,train,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,S,S,R,,R,-,,S,S,I,I,S,S,,R,-,R,S,,S,R,I,,,S,,6138
